user_id,perk,group
498298,1 Extra Bag with VIP Lounge,Elite Flyers
498357,Jet Miles Points,Frequent Travellers
498363,Loyalty Rewards,Minimal Discount Seekers
498500,Jet Miles Points,Frequent Travellers
498574,Jet Miles Points,Frequent Travellers
498607,Loyalty Rewards,Minimal Discount Seekers
498665,Free Cancellation,Business Breeze
498857,Loyalty Rewards,Minimal Discount Seekers
498931,Loyalty Rewards,Minimal Discount Seekers
499028,Loyalty Rewards,Minimal Discount Seekers
499038,Free Cancellation,Business Breeze
499252,1 Extra Bag with VIP Lounge,Elite Flyers
499313,Loyalty Rewards,Minimal Discount Seekers
499366,Jet Miles Points,Frequent Travellers
499375,Free Cancellation,Business Breeze
499379,Loyalty Rewards,Minimal Discount Seekers
499461,Loyalty Rewards,Minimal Discount Seekers
499475,Free Cancellation,Business Breeze
499633,Jet Miles Points,Frequent Travellers
499634,Loyalty Rewards,Minimal Discount Seekers
499659,20% off on First Booking,High Intent Visitors
499669,20% off on First Booking,High Intent Visitors
499751,Jet Miles Points,Frequent Travellers
499760,20% off on First Booking,High Intent Visitors
499780,20% off on First Booking,High Intent Visitors
499810,Loyalty Rewards,Minimal Discount Seekers
499847,Free Cancellation,Business Breeze
499969,20% off on First Booking,High Intent Visitors
499979,Free Cancellation,Business Breeze
499990,Free Cancellation,Business Breeze
500078,Loyalty Rewards,Minimal Discount Seekers
500196,Loyalty Rewards,Minimal Discount Seekers
500243,20% off on First Booking,High Intent Visitors
500257,Loyalty Rewards,Minimal Discount Seekers
500288,20% off on First Booking,High Intent Visitors
500299,20% off on First Booking,High Intent Visitors
500493,1 Night with Hotel Meal Free,Long Term Lodgers
500532,20% off on First Booking,High Intent Visitors
500646,1 Night with Hotel Meal Free,Long Term Lodgers
500745,Free Cancellation,Business Breeze
500773,Jet Miles Points,Frequent Travellers
500791,20% off on First Booking,High Intent Visitors
500828,Loyalty Rewards,Minimal Discount Seekers
500972,1 Extra Bag with VIP Lounge,Elite Flyers
500974,Jet Miles Points,Frequent Travellers
501087,Loyalty Rewards,Minimal Discount Seekers
501125,Loyalty Rewards,Minimal Discount Seekers
501184,Jet Miles Points,Frequent Travellers
501322,Free Cancellation,Business Breeze
501344,20% off on First Booking,High Intent Visitors
501436,Free Cancellation,Business Breeze
501512,Loyalty Rewards,Minimal Discount Seekers
501708,20% off on First Booking,High Intent Visitors
501735,Free Cancellation,Business Breeze
501764,Loyalty Rewards,Minimal Discount Seekers
501780,20% off on First Booking,High Intent Visitors
501794,Free Cancellation,Business Breeze
501817,Free Cancellation,Business Breeze
501830,Loyalty Rewards,Minimal Discount Seekers
501897,20% off on First Booking,High Intent Visitors
501947,Free Cancellation,Business Breeze
502063,Loyalty Rewards,Minimal Discount Seekers
502145,Loyalty Rewards,Minimal Discount Seekers
502210,Jet Miles Points,Frequent Travellers
502212,Loyalty Rewards,Minimal Discount Seekers
502353,Free Cancellation,Business Breeze
502412,Loyalty Rewards,Minimal Discount Seekers
502435,Loyalty Rewards,Minimal Discount Seekers
502444,Jet Miles Points,Frequent Travellers
502609,Jet Miles Points,Frequent Travellers
502626,Loyalty Rewards,Minimal Discount Seekers
502799,Jet Miles Points,Frequent Travellers
502819,20% off on First Booking,High Intent Visitors
502826,Loyalty Rewards,Minimal Discount Seekers
502847,Free Cancellation,Business Breeze
502850,20% off on First Booking,High Intent Visitors
502875,Loyalty Rewards,Minimal Discount Seekers
502995,20% off on First Booking,High Intent Visitors
503042,Loyalty Rewards,Minimal Discount Seekers
503049,20% off on First Booking,High Intent Visitors
503058,Loyalty Rewards,Minimal Discount Seekers
503126,20% off on First Booking,High Intent Visitors
503161,20% off on First Booking,High Intent Visitors
503277,Loyalty Rewards,Minimal Discount Seekers
503342,Loyalty Rewards,Minimal Discount Seekers
503418,Jet Miles Points,Frequent Travellers
503483,20% off on First Booking,High Intent Visitors
503621,1 Night with Hotel Meal Free,Long Term Lodgers
503760,Jet Miles Points,Frequent Travellers
503773,20% off on First Booking,High Intent Visitors
503918,20% off on First Booking,High Intent Visitors
503928,Loyalty Rewards,Minimal Discount Seekers
503945,Free Cancellation,Business Breeze
503973,Free Cancellation,Business Breeze
504081,Loyalty Rewards,Minimal Discount Seekers
504133,1 Extra Bag with VIP Lounge,Elite Flyers
504240,Free Cancellation,Business Breeze
504299,Jet Miles Points,Frequent Travellers
504320,Loyalty Rewards,Minimal Discount Seekers
504371,Free Cancellation,Business Breeze
504435,Jet Miles Points,Frequent Travellers
504473,Loyalty Rewards,Minimal Discount Seekers
504579,20% off on First Booking,High Intent Visitors
504610,1 Extra Bag with VIP Lounge,Elite Flyers
504665,1 Extra Bag with VIP Lounge,Elite Flyers
504669,Loyalty Rewards,Minimal Discount Seekers
504786,Loyalty Rewards,Minimal Discount Seekers
504859,Loyalty Rewards,Minimal Discount Seekers
504892,1 Night with Hotel Meal Free,Long Term Lodgers
504916,20% off on First Booking,High Intent Visitors
504936,Loyalty Rewards,Minimal Discount Seekers
504945,Free Cancellation,Business Breeze
505062,Loyalty Rewards,Minimal Discount Seekers
505066,20% off on First Booking,High Intent Visitors
505172,Loyalty Rewards,Minimal Discount Seekers
505230,Loyalty Rewards,Minimal Discount Seekers
505285,Jet Miles Points,Frequent Travellers
505289,Jet Miles Points,Frequent Travellers
505358,Jet Miles Points,Frequent Travellers
505414,Loyalty Rewards,Minimal Discount Seekers
505498,1 Extra Bag with VIP Lounge,Elite Flyers
505617,1 Extra Bag with VIP Lounge,Elite Flyers
505667,Loyalty Rewards,Minimal Discount Seekers
505680,Jet Miles Points,Frequent Travellers
505713,Free Cancellation,Business Breeze
505747,Loyalty Rewards,Minimal Discount Seekers
505771,Free Cancellation,Business Breeze
505854,Jet Miles Points,Frequent Travellers
505916,Free Cancellation,Business Breeze
505933,Loyalty Rewards,Minimal Discount Seekers
505941,Loyalty Rewards,Minimal Discount Seekers
506013,Free Cancellation,Business Breeze
506130,Free Cancellation,Business Breeze
506186,Loyalty Rewards,Minimal Discount Seekers
506234,Jet Miles Points,Frequent Travellers
506250,Loyalty Rewards,Minimal Discount Seekers
506347,20% off on First Booking,High Intent Visitors
506427,Jet Miles Points,Frequent Travellers
506611,Loyalty Rewards,Minimal Discount Seekers
506652,Loyalty Rewards,Minimal Discount Seekers
506675,Jet Miles Points,Frequent Travellers
506704,Loyalty Rewards,Minimal Discount Seekers
506777,1 Extra Bag with VIP Lounge,Elite Flyers
506807,Jet Miles Points,Frequent Travellers
506828,Loyalty Rewards,Minimal Discount Seekers
506837,Loyalty Rewards,Minimal Discount Seekers
506858,Loyalty Rewards,Minimal Discount Seekers
506990,20% off on First Booking,High Intent Visitors
507036,Loyalty Rewards,Minimal Discount Seekers
507133,Loyalty Rewards,Minimal Discount Seekers
507207,20% off on First Booking,High Intent Visitors
507273,Free Cancellation,Business Breeze
507376,Loyalty Rewards,Minimal Discount Seekers
507395,1 Extra Bag with VIP Lounge,Elite Flyers
507431,Jet Miles Points,Frequent Travellers
507435,Free Cancellation,Business Breeze
507505,1 Night with Hotel Meal Free,Long Term Lodgers
507513,20% off on First Booking,High Intent Visitors
507531,20% off on First Booking,High Intent Visitors
507557,Loyalty Rewards,Minimal Discount Seekers
507573,Loyalty Rewards,Minimal Discount Seekers
507617,Loyalty Rewards,Minimal Discount Seekers
507728,Loyalty Rewards,Minimal Discount Seekers
507732,Jet Miles Points,Frequent Travellers
507753,1 Night with Hotel Meal Free,Long Term Lodgers
507759,Loyalty Rewards,Minimal Discount Seekers
507773,Loyalty Rewards,Minimal Discount Seekers
507805,Jet Miles Points,Frequent Travellers
508050,Free Cancellation,Business Breeze
508096,Loyalty Rewards,Minimal Discount Seekers
508111,20% off on First Booking,High Intent Visitors
508144,Jet Miles Points,Frequent Travellers
508153,1 Extra Bag with VIP Lounge,Elite Flyers
508240,Loyalty Rewards,Minimal Discount Seekers
508360,Loyalty Rewards,Minimal Discount Seekers
508367,Free Cancellation,Business Breeze
508497,Loyalty Rewards,Minimal Discount Seekers
508512,20% off on First Booking,High Intent Visitors
508546,Loyalty Rewards,Minimal Discount Seekers
508611,20% off on First Booking,High Intent Visitors
508625,1 Night with Hotel Meal Free,Long Term Lodgers
508693,Loyalty Rewards,Minimal Discount Seekers
508713,1 Extra Bag with VIP Lounge,Elite Flyers
508731,Free Cancellation,Business Breeze
508829,Jet Miles Points,Frequent Travellers
508848,Loyalty Rewards,Minimal Discount Seekers
508849,Free Cancellation,Business Breeze
508856,20% off on First Booking,High Intent Visitors
508857,Jet Miles Points,Frequent Travellers
508860,Loyalty Rewards,Minimal Discount Seekers
508866,Free Cancellation,Business Breeze
508877,Jet Miles Points,Frequent Travellers
508891,Loyalty Rewards,Minimal Discount Seekers
508892,Free Cancellation,Business Breeze
508901,Loyalty Rewards,Minimal Discount Seekers
508912,Loyalty Rewards,Minimal Discount Seekers
508917,1 Night with Hotel Meal Free,Long Term Lodgers
508923,Loyalty Rewards,Minimal Discount Seekers
508938,Loyalty Rewards,Minimal Discount Seekers
508940,Jet Miles Points,Frequent Travellers
508944,Loyalty Rewards,Minimal Discount Seekers
508946,Free Cancellation,Business Breeze
508964,20% off on First Booking,High Intent Visitors
508973,1 Extra Bag with VIP Lounge,Elite Flyers
509001,20% off on First Booking,High Intent Visitors
509024,1 Night with Hotel Meal Free,Long Term Lodgers
509036,Loyalty Rewards,Minimal Discount Seekers
509052,Loyalty Rewards,Minimal Discount Seekers
509061,Free Cancellation,Business Breeze
509069,Loyalty Rewards,Minimal Discount Seekers
509098,1 Extra Bag with VIP Lounge,Elite Flyers
509115,Free Cancellation,Business Breeze
509119,Loyalty Rewards,Minimal Discount Seekers
509157,1 Night with Hotel Meal Free,Long Term Lodgers
509160,Loyalty Rewards,Minimal Discount Seekers
509162,20% off on First Booking,High Intent Visitors
509202,Loyalty Rewards,Minimal Discount Seekers
509221,Jet Miles Points,Frequent Travellers
509242,Loyalty Rewards,Minimal Discount Seekers
509272,20% off on First Booking,High Intent Visitors
509278,1 Extra Bag with VIP Lounge,Elite Flyers
509282,Jet Miles Points,Frequent Travellers
509302,Loyalty Rewards,Minimal Discount Seekers
509316,Free Cancellation,Business Breeze
509324,Loyalty Rewards,Minimal Discount Seekers
509341,Loyalty Rewards,Minimal Discount Seekers
509346,Loyalty Rewards,Minimal Discount Seekers
509353,1 Extra Bag with VIP Lounge,Elite Flyers
509354,1 Night with Hotel Meal Free,Long Term Lodgers
509359,Jet Miles Points,Frequent Travellers
509402,20% off on First Booking,High Intent Visitors
509411,Jet Miles Points,Frequent Travellers
509413,Loyalty Rewards,Minimal Discount Seekers
509414,1 Extra Bag with VIP Lounge,Elite Flyers
509419,Free Cancellation,Business Breeze
509421,Jet Miles Points,Frequent Travellers
509435,Free Cancellation,Business Breeze
509445,Jet Miles Points,Frequent Travellers
509453,Loyalty Rewards,Minimal Discount Seekers
509454,1 Night with Hotel Meal Free,Long Term Lodgers
509459,1 Night with Hotel Meal Free,Long Term Lodgers
509467,1 Extra Bag with VIP Lounge,Elite Flyers
509498,1 Extra Bag with VIP Lounge,Elite Flyers
509515,Loyalty Rewards,Minimal Discount Seekers
509516,Loyalty Rewards,Minimal Discount Seekers
509530,Jet Miles Points,Frequent Travellers
509552,Early Bird Bonuses,Pre Booked Nomands
509598,Jet Miles Points,Frequent Travellers
509603,1 Night with Hotel Meal Free,Long Term Lodgers
509626,Jet Miles Points,Frequent Travellers
509635,Jet Miles Points,Frequent Travellers
509638,20% off on First Booking,High Intent Visitors
509645,Free Cancellation,Business Breeze
509681,Jet Miles Points,Frequent Travellers
509712,Loyalty Rewards,Minimal Discount Seekers
509713,Loyalty Rewards,Minimal Discount Seekers
509717,Free Cancellation,Business Breeze
509749,Jet Miles Points,Frequent Travellers
509763,Jet Miles Points,Frequent Travellers
509765,Jet Miles Points,Frequent Travellers
509781,Early Bird Bonuses,Pre Booked Nomands
509822,Jet Miles Points,Frequent Travellers
509826,Loyalty Rewards,Minimal Discount Seekers
509841,1 Extra Bag with VIP Lounge,Elite Flyers
509855,20% off on First Booking,High Intent Visitors
509876,20% off on First Booking,High Intent Visitors
509892,20% off on First Booking,High Intent Visitors
509903,Free Cancellation,Business Breeze
509919,Loyalty Rewards,Minimal Discount Seekers
509924,20% off on First Booking,High Intent Visitors
509933,Loyalty Rewards,Minimal Discount Seekers
509969,20% off on First Booking,High Intent Visitors
509990,Loyalty Rewards,Minimal Discount Seekers
510003,1 Extra Bag with VIP Lounge,Elite Flyers
510022,Free Cancellation,Business Breeze
510044,Free Cancellation,Business Breeze
510048,1 Extra Bag with VIP Lounge,Elite Flyers
510061,Free Cancellation,Business Breeze
510067,Jet Miles Points,Frequent Travellers
510070,Jet Miles Points,Frequent Travellers
510078,Loyalty Rewards,Minimal Discount Seekers
510079,20% off on First Booking,High Intent Visitors
510081,1 Night with Hotel Meal Free,Long Term Lodgers
510090,Loyalty Rewards,Minimal Discount Seekers
510093,Jet Miles Points,Frequent Travellers
510094,1 Extra Bag with VIP Lounge,Elite Flyers
510104,Loyalty Rewards,Minimal Discount Seekers
510108,Loyalty Rewards,Minimal Discount Seekers
510112,1 Night with Hotel Meal Free,Long Term Lodgers
510114,Free Cancellation,Business Breeze
510134,Free Cancellation,Business Breeze
510155,1 Night with Hotel Meal Free,Long Term Lodgers
510156,Jet Miles Points,Frequent Travellers
510163,Free Cancellation,Business Breeze
510164,Loyalty Rewards,Minimal Discount Seekers
510170,Jet Miles Points,Frequent Travellers
510172,Jet Miles Points,Frequent Travellers
510179,Jet Miles Points,Frequent Travellers
510185,Jet Miles Points,Frequent Travellers
510188,Free Cancellation,Business Breeze
510195,Free Cancellation,Business Breeze
510198,Jet Miles Points,Frequent Travellers
510213,Free Cancellation,Business Breeze
510215,1 Night with Hotel Meal Free,Long Term Lodgers
510219,Loyalty Rewards,Minimal Discount Seekers
510227,Loyalty Rewards,Minimal Discount Seekers
510238,Loyalty Rewards,Minimal Discount Seekers
510239,1 Night with Hotel Meal Free,Long Term Lodgers
510243,Loyalty Rewards,Minimal Discount Seekers
510257,Loyalty Rewards,Minimal Discount Seekers
510270,1 Extra Bag with VIP Lounge,Elite Flyers
510283,20% off on First Booking,High Intent Visitors
510315,1 Extra Bag with VIP Lounge,Elite Flyers
510316,20% off on First Booking,High Intent Visitors
510326,Jet Miles Points,Frequent Travellers
510328,Jet Miles Points,Frequent Travellers
510343,Jet Miles Points,Frequent Travellers
510356,Loyalty Rewards,Minimal Discount Seekers
510365,Free Cancellation,Business Breeze
510369,Jet Miles Points,Frequent Travellers
510379,20% off on First Booking,High Intent Visitors
510393,1 Night with Hotel Meal Free,Long Term Lodgers
510418,20% off on First Booking,High Intent Visitors
510423,Loyalty Rewards,Minimal Discount Seekers
510449,Jet Miles Points,Frequent Travellers
510452,Free Cancellation,Business Breeze
510459,Jet Miles Points,Frequent Travellers
510490,20% off on First Booking,High Intent Visitors
510494,Jet Miles Points,Frequent Travellers
510511,Loyalty Rewards,Minimal Discount Seekers
510533,Loyalty Rewards,Minimal Discount Seekers
510537,Free Cancellation,Business Breeze
510543,20% off on First Booking,High Intent Visitors
510545,20% off on First Booking,High Intent Visitors
510558,Loyalty Rewards,Minimal Discount Seekers
510570,Loyalty Rewards,Minimal Discount Seekers
510571,Early Bird Bonuses,Pre Booked Nomands
510575,20% off on First Booking,High Intent Visitors
510580,Loyalty Rewards,Minimal Discount Seekers
510582,Loyalty Rewards,Minimal Discount Seekers
510585,Early Bird Bonuses,Pre Booked Nomands
510586,Jet Miles Points,Frequent Travellers
510610,Loyalty Rewards,Minimal Discount Seekers
510618,Loyalty Rewards,Minimal Discount Seekers
510676,Loyalty Rewards,Minimal Discount Seekers
