"gender","age","married","has_children","home_country","user_id","median_page_clicks","num_sessions","median_session_duration_seconds","total_booked_trips","num_cancelled_trips","num_no_booking","num_not_completed_trips","num_completed_trips","num_round_trip_flights","num_one_way_flights","total_flights_booked","total_hotels_booked","median_flight_discount_amount","median_flight_base_price","median_flight_spent","median_hotel_spent","median_hotel_discount_amount","median_checked_bags","median_seats_booked","median_rooms","median_days_until_departure","median_days_until_checkin","median_days_stay_flight","median_night_stay_hotel","num_times_travelled_from_homeairport","num_times_travelled_to_homeairport","num_times_travelled_from_outside_homeairport","num_times_expensive_hotel_booked","num_times_expensive_flight_booked","num_weekend_trip","num_holiday_season_trip","avg_distance_flown"
"F","32","false","false","usa","402332","13.5","8","104","2","0","6","0","2","2","","4","2","0.15","430.45000000000005","502.53700000000003","212.325","0.05","0","1.5","1.5","14.101111111111113","14.29150954861111","2","1","2","0","0","0","0","1","0","2140.334453280422"
"F","51","true","false","usa","402978","12.5","8","95.5","4","0","4","0","4","4","","8","4","0.15","340.6","340.6","272","","1","1","1","5.584571759259259","5.771913425925925","4","3","4","0","0","0","0","0","1","1919.723473028128"
"F","44","false","false","usa","403881","18.5","8","136","4","0","4","0","4","3","1","7","4","","557.75","929.22","458","","1","1.5","1.5","7.695266203703703","7.930468807870371","5","2","4","0","0","0","0","0","2","3121.1765693300104"
"F","39","true","false","usa","404879","17.5","8","129.5","4","0","4","0","4","3","1","7","3","","119.85499999999999","143.195","776","","0.5","1","1","8.225902777777778","8.828662789351853","3","4","4","0","0","1","0","0","1","1279.4990182135116"
"F","45","true","true","usa","405305","16","9","116","3","0","6","0","3","2","1","5","3","","557.01","579.58","156","","1","1","1","10.73337962962963","10.971791087962963","2.5","1","3","0","0","1","0","0","1","2908.7065516687676"
"F","21","false","true","usa","406210","9","8","66","2","0","6","0","2","1","1","3","2","","595.405","595.405","779","","0.5","1","1","157.36620949074074","157.69875714699074","2","7","2","0","0","0","0","0","1","9470.53879889213"
"F","52","true","false","usa","407118","11","8","110.5","3","1","4","0","2","1","1","3","2","","227.01","227.01","948","","0.5","1","1","7.6054456018518515","7.756385966435185","5","4","2","0","0","1","0","0","0","1238.274063189229"
"F","36","false","false","usa","407250","20","8","149","4","0","4","1","4","4","","8","3","","495.435","495.435","405","","0","1","1","5.6069560185185185","7.157428703703704","4","3","4","0","0","0","0","0","1","2888.768645591912"
"F","42","false","false","usa","407275","16","8","120","4","0","4","0","4","4","","8","3","","154.08499999999998","154.08499999999998","644","","0.5","1","1","5.981122685185185","6.090641608796297","3.5","4","4","0","0","0","0","0","1","1032.0399957671737"
"F","52","true","true","canada","407434","7.5","8","57","1","0","7","0","1","","","0","1","","","","3186","","","","2","","2.685636574074074","","9","0","0","0","0","0","0","0",""
"F","29","false","false","canada","407642","7.5","8","56.5","2","0","6","0","2","2","","4","2","","234.885","234.885","429.5","","0","1","1","8.649282407407409","8.800484751157407","2.5","1.5","2","0","0","1","0","0","1","1269.2775999009425"
"F","43","true","true","usa","408551","7","9","56","2","0","7","0","2","2","","4","2","","323.69500000000005","323.69500000000005","538","","0.5","1","1","4.995358796296296","5.169588744212962","3.5","2.5","2","0","0","0","0","0","1","1697.8754755020882"
"F","42","true","false","usa","409073","11","8","82.5","3","0","5","0","3","3","","6","3","","705.26","705.26","241","","1","1","1","6.393148148148148","6.686517418981482","3","2","3","0","0","0","0","0","0","3089.749565498349"
"F","51","false","false","usa","411179","16","8","115","3","1","4","0","2","1","","2","2","0.1","507.36","456.624","2241.5","","1","1","1.5","11.672893518518519","8.310991319444444","2","7.5","1","0","0","0","0","0","0","2518.1404135150206"
"F","40","false","false","canada","411701","15.5","8","114.5","2","0","6","0","2","1","","2","2","","578.27","578.27","158","","1","1","1","16.428136574074074","9.878333304398147","2","1","1","0","0","0","0","1","0","3040.9760479434613"
"F","29","false","false","canada","413128","12","10","89","5","0","5","0","5","4","","8","5","0.1","84.81","81.154","502","0.1","0","1","1","6.704635416666667","6.698995486111111","4","4","4","0","0","1","0","0","1","1014.5323737100861"
"F","47","true","true","usa","413340","13","8","95","3","0","5","0","3","3","","6","1","","202.23","202.23","1096","0.15","1","1","1","7.4773958333333335","7.490917418981481","5","8","3","0","0","0","0","0","1","987.4565980088882"
"F","54","false","false","usa","413418","12.5","8","93","3","0","5","0","3","2","","4","2","","290.335","487.245","143","","1.5","1.5","1.5","10.254137731481482","6.338536342592592","5","3.5","2","0","0","0","0","0","1","1066.041766957145"
"F","51","true","true","usa","413658","21","8","155.5","3","1","4","0","2","1","","2","2","","189.04","189.04","796.5","","1","1","1.5","8.002569444444445","7.40738666087963","3","3","1","0","0","0","0","0","0","1100.4101118579067"
"F","28","false","false","usa","414128","16","9","116","4","0","5","0","4","2","1","5","4","","682.8","682.8","477.7","0.1","0","1","1","9.782476851851852","10.32568744212963","2","1.5","3","0","0","2","0","0","1","3412.3999746123004"
"F","42","true","true","usa","415282","7.5","8","56.5","2","0","6","0","2","2","","4","2","","1140.94","3353.91","1446","","0","2","2","8.154097222222221","8.357294357638889","4.5","3.5","2","0","0","0","0","0","0","2188.9908056221952"
"F","46","true","false","usa","415381","12.5","8","91.5","3","0","5","0","3","2","1","5","2","","205.99","205.99","352","","1","1","1","4.9395949074074075","7.359647858796297","2","2.5","3","0","0","0","0","0","0","955.7348576576842"
"F","42","true","false","usa","415581","9","8","67","3","0","5","0","3","3","","6","3","","234.28","234.28","640","","1","1","1","7.894849537037037","7.9938162037037035","8","5","3","0","0","1","0","0","1","1871.7547939316285"
"F","55","true","false","usa","416319","22","8","164.5","2","0","6","0","2","2","","4","2","","73.8","73.8","74.5","","0.5","1","1","8.056082175925926","8.167154050925927","2","0.5","2","0","0","0","0","0","1","531.7313302967707"
"F","43","false","false","usa","416580","27","8","201.5","5","1","2","0","4","4","","8","3","","246.05","246.05","364","0.1","0","1","1","5.723258101851852","5.859585474537037","2.5","1","4","0","0","0","0","0","1","1299.725931168057"
"F","37","false","false","usa","417679","19","8","141","5","0","3","0","5","5","","10","4","0.15","421.34","552.72","463.79999999999995","0.05","0","1","1","7.31400462962963","7.146525144675926","4","2.5","5","0","0","0","0","0","1","2183.9401795795156"
"M","49","false","true","usa","418329","20.5","8","151","3","0","5","0","3","3","","6","3","0.1","149.55","134.595","600","0.15","1","1","1","7.065578703703704","7.19272818287037","6","5","3","0","0","0","0","0","1","834.3795671950496"
"F","38","true","false","canada","418488","26","8","191","4","0","4","0","4","4","","8","4","","353.875","353.875","669","","0.5","1","1","5.762737268518519","5.955858622685184","4.5","3","4","0","0","0","0","0","1","1990.6109464491344"
"F","39","false","false","usa","418692","12","10","90","3","1","6","0","2","2","","4","2","0.05","492.16999999999996","1156.1565","315.825","0.15","0.5","2","2","5.846417824074074","6.009588917824074","2.5","1.5","2","0","0","0","0","0","0","1566.6656421928415"
"F","53","true","true","usa","420648","7.5","8","55.5","3","0","5","0","3","2","","4","2","0.07500000000000001","721.575","667.1205","1338","","0","1","1","7.387662037037037","6.32574056712963","11.5","5.5","2","0","0","1","0","0","1","3815.375850007281"
"F","51","true","true","canada","420669","23","8","434.5","4","2","2","0","2","1","","2","2","","597.15","597.15","783","","1","1","1","9.374629629629629","7.086799739583334","3","6","1","0","0","0","0","0","0","3040.9760479434613"
"F","42","true","true","usa","421247","21","8","157","4","0","4","0","4","4","","8","4","","162.59","162.59","327.95000000000005","0.07500000000000001","0.5","1","1","6.706076388888889","6.836918836805555","3.5","2","4","0","0","0","0","0","1","1047.91741217268"
"F","31","false","false","canada","421515","14.5","8","108.5","2","0","6","0","2","2","","4","2","","337.55","337.55","175.525","0.05","0.5","1","1","5.868431712962963","6.048597598379629","3","1","2","0","0","0","0","0","0","1837.7677083425147"
"F","30","false","true","usa","421666","6.5","8","47.5","2","1","5","0","1","1","","2","1","","545.17","545.17","79","","1","1","1","10.134780092592592","10.409469675925926","3","1","1","0","0","0","0","0","1","3585.0440426016453"
"F","41","false","true","usa","421700","19","8","140.5","3","0","5","0","3","3","","6","3","0.2","306.94","549.672","324","0.15","0","1","1","7.695231481481481","7.824251793981482","7","6","3","0","0","0","0","0","2","1999.8699447657682"
"M","30","true","true","usa","421870","14.5","8","108.5","3","0","5","0","3","3","","6","2","0.07500000000000001","438.55","394.695","717.5","","0","1","1","11.615023148148149","8.890159953703703","4","2.5","3","0","0","1","1","0","0","7453.00500408408"
"F","55","true","true","usa","422066","22.5","8","164.5","4","0","4","0","4","4","","8","4","0.1","215.27","215.27","657","","1","1","1","7.788657407407407","7.993264959490741","4.5","3","4","0","0","0","0","0","1","1725.0196405407103"
"F","18","false","false","usa","422668","11.5","8","85","0","0","8","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","42","false","true","canada","423042","18.5","8","166","6","1","1","0","5","3","","6","4","0.15","197.62","197.62","289.9","0.05","0","1","1","5.49457175925926","6.618160561342593","2","2.5","3","0","0","0","0","0","0","1291.7852161893184"
"F","18","false","false","usa","423413","11.5","8","84.5","1","0","7","0","1","","","0","1","","","","10760","","","","2","","8.103310185185185","","20","0","0","0","0","0","0","0",""
"F","49","true","false","usa","424553","16","8","119.5","3","0","5","0","3","1","","2","3","","393.35","393.35","495","","1","1","1","11.967268518518518","12.162083622685186","6","4","1","0","0","0","0","0","0","2216.753676558997"
"F","45","true","false","usa","425632","9.5","8","71","3","0","5","0","3","2","","4","2","","444.49","444.49","1140","0.05","0.5","1","1","5.914635416666666","4.151232783564815","1.5","5","2","0","0","0","0","0","0","2571.655860677649"
"M","20","false","true","usa","425653","8.5","8","65","0","0","8","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","38","true","false","usa","425953","21","8","156.5","4","0","4","0","4","4","","8","4","0.15","214.95","323.98","238","0.05","0","1.5","1.5","5.736869212962963","5.868800202546296","3.5","2","4","0","0","0","0","0","1","793.3472217305417"
"F","56","true","false","usa","425966","10.5","8","79.5","2","0","6","0","2","2","","4","2","","659.335","659.335","268.5","","0.5","1","1","8.652546296296297","8.919893952546296","3.5","2","2","0","0","0","0","0","0","3794.310211904416"
"F","25","false","false","canada","426478","17","8","125.5","2","1","5","0","1","","","0","1","","","","963.9","0.1","","","1","","2.821203703703704","","9","0","0","0","0","0","0","0",""
"F","36","false","false","usa","427426","14.5","8","111","3","0","5","0","3","3","","6","2","","304.6","304.6","91.5","","0","1","1","9.742037037037036","15.426702083333332","3","1.5","3","0","0","0","0","0","0","1473.521274001674"
"F","55","true","true","usa","427506","17.5","8","130.5","3","1","4","0","2","2","","4","2","0.25","84.21000000000001","72.9725","229.1","0.1","0.5","1","1","8.14494212962963","8.252568171296296","2","1","2","0","0","0","0","0","0","468.909569329489"
"M","37","false","false","canada","428056","21","8","153.5","4","0","4","0","4","4","","8","3","","620.415","620.415","638","","0","1","1","7.0838020833333335","8.012177083333333","3.5","2","4","0","0","1","0","0","1","3180.765199563071"
"F","37","true","false","usa","428552","15.5","8","117","2","0","6","0","2","2","","4","2","0.25","392.445","346.21875","305","","0","1","1","7.1546875","7.356539322916667","3","1.5","2","0","0","1","0","0","1","2173.7360023761407"
"F","21","false","false","usa","428858","16","8","120.5","3","1","4","0","2","1","","2","2","","689.01","689.01","2036","","1","1","1","12.85931712962963","9.085747106481481","6","6","1","0","0","1","0","0","0","4159.160256859018"
"M","66","true","true","usa","429345","18","8","134.5","1","0","7","0","1","","","0","1","0.1","","","714","","","","1","","8.636631944444444","","6","0","0","0","0","0","0","0",""
"F","34","false","false","usa","429375","16.5","8","123","3","1","4","0","2","2","","4","2","","188.615","188.615","376.5","","1","1","1","7.290011574074074","7.426441001157408","2.5","1.5","2","0","0","1","0","0","0","1016.3312827117346"
"M","28","false","false","usa","430722","31","8","228","3","1","4","0","2","2","","4","2","0.2","187.72500000000002","168.43200000000002","460.7","0.05","1","1","1","6.492847222222222","6.634278732638889","3.5","2.5","2","0","0","1","0","0","0","1112.9233535051098"
"F","51","true","false","usa","431144","7.5","8","57.5","2","0","6","0","2","1","","2","2","","227.82","227.82","744","0.2","0","1","1","8.677199074074075","8.772380902777778","3","4.5","1","0","0","0","0","0","0","1296.955698620303"
"F","38","false","false","usa","431337","16","8","117","3","0","5","0","3","3","","6","3","","388.28","388.28","690","","1","1","1","8.592060185185185","8.811961747685185","3","2","3","0","0","1","0","0","0","2405.373852362943"
"F","37","false","false","usa","431602","16","8","121","3","1","4","0","2","2","","4","2","0.1","1009.705","1638.2490000000003","388.04999999999995","0.1","0.5","1.5","1.5","6.513466435185185","6.800108101851852","3","2","2","0","0","0","0","0","0","3753.6454397556354"
"F","40","false","false","usa","431746","6.5","8","49","1","0","7","0","1","1","","2","1","","550.16","1100.32","207.1","0.05","2","2","2","6.807534722222222","6.969475347222223","3","1","1","0","0","0","0","0","0","1555.884079411734"
"F","44","true","false","usa","431899","14","8","128","1","1","6","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","35","false","true","usa","431912","7.5","8","58.5","1","0","7","0","1","1","","2","0","","295.89","591.78","","","1","2","","5.463761574074074","","2","","1","0","0","0","0","0","0","782.9844805235647"
"F","50","true","true","usa","432333","10.5","8","78","2","0","6","0","2","1","","2","2","","515.36","515.36","730","0.1","1","1","1","13.223773148148148","9.043506047453704","6","4.5","1","0","0","0","0","0","0","2868.214937733951"
"F","37","false","true","usa","432637","7","8","52.5","3","0","5","0","3","3","","6","3","","445.93","445.93","158","0.15","0","1","1","6.344733796296296","6.547084837962963","2","1","3","0","0","0","0","0","0","2404.9365287850665"
